trial_id,subject_id,session_id,run_id,class_id,trial_in_run,onset_s,duration_s,n_samples
A01_1test_run_1_t30,A01,1test,run_1,1,30,243.22,4.0,1000
A01_1test_run_1_t31,A01,1test,run_1,0,31,251.648,4.0,1000
A01_1test_run_1_t32,A01,1test,run_1,1,32,260.016,4.0,1000
A01_1test_run_1_t33,A01,1test,run_1,2,33,268.38,4.0,1000
A01_1test_run_1_t34,A01,1test,run_1,2,34,276.552,4.0,1000
A01_1test_run_1_t35,A01,1test,run_1,2,35,284.808,4.0,1000
A01_1test_run_1_t36,A01,1test,run_1,3,36,292.888,4.0,1000
A01_1test_run_1_t37,A01,1test,run_1,2,37,300.776,4.0,1000
A01_1test_run_1_t38,A01,1test,run_1,0,38,308.628,4.0,1000
A01_1test_run_1_t39,A01,1test,run_1,3,39,316.328,4.0,1000
A01_1test_run_1_t40,A01,1test,run_1,1,40,324.652,4.0,1000
A01_1test_run_1_t41,A01,1test,run_1,2,41,332.564,4.0,1000
A01_1test_run_1_t42,A01,1test,run_1,1,42,340.524,4.0,1000
A01_1test_run_1_t43,A01,1test,run_1,2,43,349.0,4.0,1000
A01_1test_run_1_t44,A01,1test,run_1,3,44,356.624,4.0,1000
A01_1test_run_1_t45,A01,1test,run_1,1,45,364.336,4.0,1000
A01_1test_run_1_t46,A01,1test,run_1,2,46,372.792,4.0,1000
A01_1test_run_1_t47,A01,1test,run_1,0,47,381.028,4.0,1000
A01_1test_run_2_t00,A01,1test,run_2,0,0,3.0,4.0,1000
A01_1test_run_2_t01,A01,1test,run_2,0,1,11.012,4.0,1000
A01_1test_run_2_t02,A01,1test,run_2,3,2,18.684,4.0,1000
A01_1test_run_2_t03,A01,1test,run_2,1,3,26.492,4.0,1000
A01_1test_run_2_t04,A01,1test,run_2,0,4,34.524,4.0,1000
A01_1test_run_2_t05,A01,1test,run_2,2,5,42.968,4.0,1000
A01_1test_run_2_t06,A01,1test,run_2,0,6,50.636,4.0,1000
A01_1test_run_2_t07,A01,1test,run_2,2,7,58.836,4.0,1000
A01_1test_run_2_t08,A01,1test,run_2,1,8,66.56,4.0,1000
A01_1test_run_2_t09,A01,1test,run_2,3,9,74.552,4.0,1000
A01_1test_run_2_t10,A01,1test,run_2,0,10,82.176,4.0,1000
A01_1test_run_2_t11,A01,1test,run_2,2,11,89.756,4.0,1000
A01_1test_run_2_t12,A01,1test,run_2,2,12,97.644,4.0,1000
A01_1test_run_2_t13,A01,1test,run_2,0,13,105.42,4.0,1000
A01_1test_run_2_t14,A01,1test,run_2,2,14,113.288,4.0,1000
A01_1test_run_2_t15,A01,1test,run_2,1,15,121.768,4.0,1000
A01_1test_run_2_t16,A01,1test,run_2,3,16,129.8,4.0,1000
A01_1test_run_2_t17,A01,1test,run_2,3,17,138.064,4.0,1000
A01_1test_run_2_t18,A01,1test,run_2,3,18,146.208,4.0,1000
A01_1test_run_2_t19,A01,1test,run_2,2,19,154.472,4.0,1000
A01_1test_run_2_t20,A01,1test,run_2,0,20,162.752,4.0,1000
A01_1test_run_2_t21,A01,1test,run_2,3,21,171.072,4.0,1000
A01_1test_run_2_t22,A01,1test,run_2,1,22,178.72,4.0,1000
A01_1test_run_2_t23,A01,1test,run_2,3,23,186.844,4.0,1000
A01_1test_run_2_t24,A01,1test,run_2,1,24,194.656,4.0,1000
A01_1test_run_2_t25,A01,1test,run_2,0,25,202.5,4.0,1000
A01_1test_run_2_t26,A01,1test,run_2,2,26,210.916,4.0,1000
A01_1test_run_2_t27,A01,1test,run_2,1,27,218.932,4.0,1000
A01_1test_run_2_t28,A01,1test,run_2,0,28,226.832,4.0,1000
A01_1test_run_2_t29,A01,1test,run_2,2,29,234.936,4.0,1000
A01_1test_run_2_t30,A01,1test,run_2,2,30,243.22,4.0,1000
A01_1test_run_2_t31,A01,1test,run_2,0,31,251.648,4.0,1000
A01_1test_run_2_t32,A01,1test,run_2,2,32,260.016,4.0,1000
A01_1test_run_2_t33,A01,1test,run_2,3,33,268.38,4.0,1000
A01_1test_run_2_t34,A01,1test,run_2,3,34,276.552,4.0,1000
A01_1test_run_2_t35,A01,1test,run_2,1,35,284.808,4.0,1000
A01_1test_run_2_t36,A01,1test,run_2,0,36,292.888,4.0,1000
A01_1test_run_2_t37,A01,1test,run_2,1,37,300.776,4.0,1000
A01_1test_run_2_t38,A01,1test,run_2,3,38,308.628,4.0,1000
A01_1test_run_2_t39,A01,1test,run_2,1,39,316.328,4.0,1000
A01_1test_run_2_t40,A01,1test,run_2,3,40,324.652,4.0,1000
A01_1test_run_2_t41,A01,1test,run_2,2,41,332.564,4.0,1000
A01_1test_run_2_t42,A01,1test,run_2,1,42,340.524,4.0,1000
A01_1test_run_2_t43,A01,1test,run_2,1,43,349.0,4.0,1000
A01_1test_run_2_t44,A01,1test,run_2,1,44,356.624,4.0,1000
A01_1test_run_2_t45,A01,1test,run_2,2,45,364.336,4.0,1000
A01_1test_run_2_t46,A01,1test,run_2,3,46,372.792,4.0,1000
A01_1test_run_2_t47,A01,1test,run_2,0,47,381.028,4.0,1000
A01_1test_run_3_t00,A01,1test,run_3,1,0,3.0,4.0,1000
A01_1test_run_3_t01,A01,1test,run_3,3,1,11.012,4.0,1000
A01_1test_run_3_t02,A01,1test,run_3,0,2,18.684,4.0,1000
A01_1test_run_3_t03,A01,1test,run_3,2,3,26.492,4.0,1000
A01_1test_run_3_t04,A01,1test,run_3,2,4,34.524,4.0,1000
A01_1test_run_3_t05,A01,1test,run_3,3,5,42.968,4.0,1000
A01_1test_run_3_t06,A01,1test,run_3,0,6,50.636,4.0,1000
A01_1test_run_3_t07,A01,1test,run_3,0,7,58.836,4.0,1000
A01_1test_run_3_t08,A01,1test,run_3,2,8,66.56,4.0,1000
A01_1test_run_3_t09,A01,1test,run_3,1,9,74.552,4.0,1000
A01_1test_run_3_t10,A01,1test,run_3,3,10,82.176,4.0,1000
A01_1test_run_3_t11,A01,1test,run_3,3,11,89.756,4.0,1000
A01_1test_run_3_t12,A01,1test,run_3,3,12,97.644,4.0,1000
A01_1test_run_3_t13,A01,1test,run_3,1,13,105.42,4.0,1000
A01_1test_run_3_t14,A01,1test,run_3,0,14,113.288,4.0,1000
A01_1test_run_3_t15,A01,1test,run_3,2,15,121.768,4.0,1000
A01_1test_run_3_t16,A01,1test,run_3,1,16,129.8,4.0,1000
A01_1test_run_3_t17,A01,1test,run_3,3,17,138.064,4.0,1000
A01_1test_run_3_t18,A01,1test,run_3,0,18,146.208,4.0,1000
A01_1test_run_3_t19,A01,1test,run_3,3,19,154.472,4.0,1000
A01_1test_run_3_t20,A01,1test,run_3,2,20,162.752,4.0,1000
A01_1test_run_3_t21,A01,1test,run_3,1,21,171.072,4.0,1000
A01_1test_run_3_t22,A01,1test,run_3,3,22,178.72,4.0,1000
A01_1test_run_3_t23,A01,1test,run_3,3,23,186.844,4.0,1000
A01_1test_run_3_t24,A01,1test,run_3,0,24,194.656,4.0,1000
A01_1test_run_3_t25,A01,1test,run_3,1,25,202.5,4.0,1000
A01_1test_run_3_t26,A01,1test,run_3,1,26,210.916,4.0,1000
A01_1test_run_3_t27,A01,1test,run_3,2,27,218.932,4.0,1000
A01_1test_run_3_t28,A01,1test,run_3,3,28,226.832,4.0,1000
A01_1test_run_3_t29,A01,1test,run_3,1,29,234.936,4.0,1000
A01_1test_run_3_t30,A01,1test,run_3,0,30,243.22,4.0,1000
A01_1test_run_3_t31,A01,1test,run_3,0,31,251.648,4.0,1000
A01_1test_run_3_t32,A01,1test,run_3,3,32,260.016,4.0,1000
A01_1test_run_3_t33,A01,1test,run_3,1,33,268.38,4.0,1000
A01_1test_run_3_t34,A01,1test,run_3,0,34,276.552,4.0,1000
A01_1test_run_3_t35,A01,1test,run_3,2,35,284.808,4.0,1000
A01_1test_run_3_t36,A01,1test,run_3,1,36,292.888,4.0,1000
A01_1test_run_3_t37,A01,1test,run_3,1,37,300.776,4.0,1000
A01_1test_run_3_t38,A01,1test,run_3,2,38,308.628,4.0,1000
A01_1test_run_3_t39,A01,1test,run_3,0,39,316.328,4.0,1000
A01_1test_run_3_t40,A01,1test,run_3,3,40,324.652,4.0,1000
A01_1test_run_3_t41,A01,1test,run_3,2,41,332.564,4.0,1000
A01_1test_run_3_t42,A01,1test,run_3,2,42,340.524,4.0,1000
A01_1test_run_3_t43,A01,1test,run_3,2,43,349.0,4.0,1000
A01_1test_run_3_t44,A01,1test,run_3,2,44,356.624,4.0,1000
A01_1test_run_3_t45,A01,1test,run_3,0,45,364.336,4.0,1000
A01_1test_run_3_t46,A01,1test,run_3,1,46,372.792,4.0,1000
A01_1test_run_3_t47,A01,1test,run_3,0,47,381.028,4.0,1000
A01_1test_run_4_t00,A01,1test,run_4,1,0,3.0,4.0,1000
A01_1test_run_4_t01,A01,1test,run_4,0,1,11.012,4.0,1000
A01_1test_run_4_t02,A01,1test,run_4,0,2,18.684,4.0,1000
A01_1test_run_4_t03,A01,1test,run_4,2,3,26.492,4.0,1000
A01_1test_run_4_t04,A01,1test,run_4,2,4,34.524,4.0,1000
A01_1test_run_4_t05,A01,1test,run_4,1,5,42.968,4.0,1000
A01_1test_run_4_t06,A01,1test,run_4,2,6,50.636,4.0,1000
A01_1test_run_4_t07,A01,1test,run_4,3,7,58.836,4.0,1000
A01_1test_run_4_t08,A01,1test,run_4,0,8,66.56,4.0,1000
A01_1test_run_4_t09,A01,1test,run_4,3,9,74.552,4.0,1000
A01_1test_run_4_t10,A01,1test,run_4,0,10,82.176,4.0,1000
A01_1test_run_4_t11,A01,1test,run_4,0,11,89.756,4.0,1000
A01_1test_run_4_t12,A01,1test,run_4,1,12,97.644,4.0,1000
A01_1test_run_4_t13,A01,1test,run_4,3,13,105.42,4.0,1000
A01_1test_run_4_t14,A01,1test,run_4,2,14,113.288,4.0,1000
A01_1test_run_4_t15,A01,1test,run_4,1,15,121.768,4.0,1000
A01_1test_run_4_t16,A01,1test,run_4,3,16,129.8,4.0,1000
A01_1test_run_4_t17,A01,1test,run_4,2,17,138.064,4.0,1000
A01_1test_run_4_t18,A01,1test,run_4,3,18,146.208,4.0,1000
A01_1test_run_4_t19,A01,1test,run_4,2,19,154.472,4.0,1000
A01_1test_run_4_t20,A01,1test,run_4,3,20,162.752,4.0,1000
A01_1test_run_4_t21,A01,1test,run_4,1,21,171.072,4.0,1000
A01_1test_run_4_t22,A01,1test,run_4,1,22,178.72,4.0,1000
A01_1test_run_4_t23,A01,1test,run_4,3,23,186.844,4.0,1000
A01_1test_run_4_t24,A01,1test,run_4,0,24,194.656,4.0,1000
A01_1test_run_4_t25,A01,1test,run_4,1,25,202.5,4.0,1000
A01_1test_run_4_t26,A01,1test,run_4,1,26,210.916,4.0,1000
A01_1test_run_4_t27,A01,1test,run_4,1,27,218.932,4.0,1000
A01_1test_run_4_t28,A01,1test,run_4,2,28,226.832,4.0,1000
A01_1test_run_4_t29,A01,1test,run_4,3,29,234.936,4.0,1000
A01_1test_run_4_t30,A01,1test,run_4,0,30,243.22,4.0,1000
A01_1test_run_4_t31,A01,1test,run_4,3,31,251.648,4.0,1000
A01_1test_run_4_t32,A01,1test,run_4,0,32,260.016,4.0,1000
A01_1test_run_4_t33,A01,1test,run_4,2,33,268.38,4.0,1000
A01_1test_run_4_t34,A01,1test,run_4,0,34,276.552,4.0,1000
A01_1test_run_4_t35,A01,1test,run_4,3,35,284.808,4.0,1000
A01_1test_run_4_t36,A01,1test,run_4,0,36,292.888,4.0,1000
A01_1test_run_4_t37,A01,1test,run_4,2,37,300.776,4.0,1000
A01_1test_run_4_t38,A01,1test,run_4,0,38,308.628,4.0,1000
A01_1test_run_4_t39,A01,1test,run_4,1,39,316.328,4.0,1000
A01_1test_run_4_t40,A01,1test,run_4,2,40,324.652,4.0,1000
A01_1test_run_4_t41,A01,1test,run_4,2,41,332.564,4.0,1000
A01_1test_run_4_t42,A01,1test,run_4,3,42,340.524,4.0,1000
A01_1test_run_4_t43,A01,1test,run_4,0,43,349.0,4.0,1000
A01_1test_run_4_t44,A01,1test,run_4,1,44,356.624,4.0,1000
A01_1test_run_4_t45,A01,1test,run_4,3,45,364.336,4.0,1000
A01_1test_run_4_t46,A01,1test,run_4,1,46,372.792,4.0,1000
A01_1test_run_4_t47,A01,1test,run_4,2,47,381.028,4.0,1000
A01_1test_run_5_t00,A01,1test,run_5,2,0,3.0,4.0,1000
A01_1test_run_5_t01,A01,1test,run_5,0,1,11.012,4.0,1000
A01_1test_run_5_t02,A01,1test,run_5,3,2,18.684,4.0,1000
A01_1test_run_5_t03,A01,1test,run_5,1,3,26.492,4.0,1000
A01_1test_run_5_t04,A01,1test,run_5,3,4,34.524,4.0,1000
A01_1test_run_5_t05,A01,1test,run_5,0,5,42.968,4.0,1000
A01_1test_run_5_t06,A01,1test,run_5,0,6,50.636,4.0,1000
A01_1test_run_5_t07,A01,1test,run_5,2,7,58.836,4.0,1000
A01_1test_run_5_t08,A01,1test,run_5,2,8,66.56,4.0,1000
A01_1test_run_5_t09,A01,1test,run_5,1,9,74.552,4.0,1000
A01_1test_run_5_t10,A01,1test,run_5,3,10,82.176,4.0,1000
A01_1test_run_5_t11,A01,1test,run_5,1,11,89.756,4.0,1000
A01_1test_run_5_t12,A01,1test,run_5,1,12,97.644,4.0,1000
A01_1test_run_5_t13,A01,1test,run_5,0,13,105.42,4.0,1000
A01_1test_run_5_t14,A01,1test,run_5,1,14,113.288,4.0,1000
A01_1test_run_5_t15,A01,1test,run_5,3,15,121.768,4.0,1000
A01_1test_run_5_t16,A01,1test,run_5,3,16,129.8,4.0,1000
A01_1test_run_5_t17,A01,1test,run_5,1,17,138.064,4.0,1000
A01_1test_run_5_t18,A01,1test,run_5,1,18,146.208,4.0,1000
A01_1test_run_5_t19,A01,1test,run_5,1,19,154.472,4.0,1000
A01_1test_run_5_t20,A01,1test,run_5,1,20,162.752,4.0,1000
A01_1test_run_5_t21,A01,1test,run_5,3,21,171.072,4.0,1000
A01_1test_run_5_t22,A01,1test,run_5,3,22,178.72,4.0,1000
A01_1test_run_5_t23,A01,1test,run_5,2,23,186.844,4.0,1000
A01_1test_run_5_t24,A01,1test,run_5,3,24,194.656,4.0,1000
A01_1test_run_5_t25,A01,1test,run_5,0,25,202.5,4.0,1000
A01_1test_run_5_t26,A01,1test,run_5,1,26,210.916,4.0,1000
A01_1test_run_5_t27,A01,1test,run_5,2,27,218.932,4.0,1000
A01_1test_run_5_t28,A01,1test,run_5,1,28,226.832,4.0,1000
A01_1test_run_5_t29,A01,1test,run_5,0,29,234.936,4.0,1000
A01_1test_run_5_t30,A01,1test,run_5,3,30,243.22,4.0,1000
A01_1test_run_5_t31,A01,1test,run_5,0,31,251.648,4.0,1000
A01_1test_run_5_t32,A01,1test,run_5,3,32,260.016,4.0,1000
A01_1test_run_5_t33,A01,1test,run_5,0,33,268.38,4.0,1000
A01_1test_run_5_t34,A01,1test,run_5,0,34,276.552,4.0,1000
A01_1test_run_5_t35,A01,1test,run_5,0,35,284.808,4.0,1000
A01_1test_run_5_t36,A01,1test,run_5,0,36,292.888,4.0,1000
A01_1test_run_5_t37,A01,1test,run_5,2,37,300.776,4.0,1000
A01_1test_run_5_t38,A01,1test,run_5,2,38,308.628,4.0,1000
A01_1test_run_5_t39,A01,1test,run_5,3,39,316.328,4.0,1000
A01_1test_run_5_t40,A01,1test,run_5,1,40,324.652,4.0,1000
A01_1test_run_5_t41,A01,1test,run_5,2,41,332.564,4.0,1000
A01_1test_run_5_t42,A01,1test,run_5,2,42,340.524,4.0,1000
A01_1test_run_5_t43,A01,1test,run_5,2,43,349.0,4.0,1000
A01_1test_run_5_t44,A01,1test,run_5,3,44,356.624,4.0,1000
A01_1test_run_5_t45,A01,1test,run_5,2,45,364.336,4.0,1000
A01_1test_run_5_t46,A01,1test,run_5,0,46,372.792,4.0,1000
A01_1test_run_5_t47,A01,1test,run_5,2,47,381.028,4.0,1000
A02_0train_run_0_t00,A02,0train,run_0,0,0,3.0,4.0,1000
A02_0train_run_0_t01,A02,0train,run_0,1,1,11.012,4.0,1000
A02_0train_run_0_t02,A02,0train,run_0,1,2,18.684,4.0,1000
A02_0train_run_0_t03,A02,0train,run_0,0,3,26.492,4.0,1000
A02_0train_run_0_t04,A02,0train,run_0,1,4,34.524,4.0,1000
A02_0train_run_0_t05,A02,0train,run_0,0,5,42.968,4.0,1000
A02_0train_run_0_t06,A02,0train,run_0,1,6,50.636,4.0,1000
A02_0train_run_0_t07,A02,0train,run_0,2,7,58.836,4.0,1000
A02_0train_run_0_t08,A02,0train,run_0,1,8,66.56,4.0,1000
A02_0train_run_0_t09,A02,0train,run_0,3,9,74.552,4.0,1000
A02_0train_run_0_t10,A02,0train,run_0,0,10,82.176,4.0,1000
A02_0train_run_0_t11,A02,0train,run_0,2,11,89.756,4.0,1000
A02_0train_run_0_t12,A02,0train,run_0,1,12,97.644,4.0,1000
A02_0train_run_0_t13,A02,0train,run_0,0,13,105.42,4.0,1000
A02_0train_run_0_t14,A02,0train,run_0,3,14,113.288,4.0,1000
A02_0train_run_0_t15,A02,0train,run_0,3,15,121.768,4.0,1000
A02_0train_run_0_t16,A02,0train,run_0,3,16,129.8,4.0,1000
A02_0train_run_0_t17,A02,0train,run_0,3,17,138.064,4.0,1000
A02_0train_run_0_t18,A02,0train,run_0,3,18,146.208,4.0,1000
A02_0train_run_0_t19,A02,0train,run_0,0,19,154.472,4.0,1000
A02_0train_run_0_t20,A02,0train,run_0,2,20,162.752,4.0,1000
A02_0train_run_0_t21,A02,0train,run_0,1,21,171.072,4.0,1000
A02_0train_run_0_t22,A02,0train,run_0,0,22,178.72,4.0,1000
A02_0train_run_0_t23,A02,0train,run_0,0,23,186.844,4.0,1000
A02_0train_run_0_t24,A02,0train,run_0,2,24,194.656,4.0,1000
A02_0train_run_0_t25,A02,0train,run_0,3,25,202.5,4.0,1000
A02_0train_run_0_t26,A02,0train,run_0,0,26,210.916,4.0,1000
A02_0train_run_0_t27,A02,0train,run_0,2,27,218.932,4.0,1000
A02_0train_run_0_t28,A02,0train,run_0,2,28,226.832,4.0,1000
A02_0train_run_0_t29,A02,0train,run_0,2,29,234.936,4.0,1000
A02_0train_run_0_t30,A02,0train,run_0,0,30,243.22,4.0,1000
A02_0train_run_0_t31,A02,0train,run_0,1,31,251.648,4.0,1000
A02_0train_run_0_t32,A02,0train,run_0,0,32,260.016,4.0,1000
A02_0train_run_0_t33,A02,0train,run_0,1,33,268.38,4.0,1000
A02_0train_run_0_t34,A02,0train,run_0,1,34,276.552,4.0,1000
A02_0train_run_0_t35,A02,0train,run_0,0,35,284.808,4.0,1000
A02_0train_run_0_t36,A02,0train,run_0,1,36,292.888,4.0,1000
A02_0train_run_0_t37,A02,0train,run_0,2,37,300.776,4.0,1000
A02_0train_run_0_t38,A02,0train,run_0,1,38,308.628,4.0,1000
A02_0train_run_0_t39,A02,0train,run_0,2,39,316.328,4.0,1000
A02_0train_run_0_t40,A02,0train,run_0,2,40,324.652,4.0,1000
A02_0train_run_0_t41,A02,0train,run_0,3,41,332.564,4.0,1000
A02_0train_run_0_t42,A02,0train,run_0,2,42,340.524,4.0,1000
A02_0train_run_0_t43,A02,0train,run_0,2,43,349.0,4.0,1000
A02_0train_run_0_t44,A02,0train,run_0,3,44,356.624,4.0,1000
A02_0train_run_0_t45,A02,0train,run_0,3,45,364.336,4.0,1000
A02_0train_run_0_t46,A02,0train,run_0,3,46,372.792,4.0,1000
A02_0train_run_0_t47,A02,0train,run_0,3,47,381.028,4.0,1000
A02_0train_run_1_t00,A02,0train,run_1,3,0,3.0,4.0,1000
A02_0train_run_1_t01,A02,0train,run_1,2,1,11.012,4.0,1000
A02_0train_run_1_t02,A02,0train,run_1,1,2,18.684,4.0,1000
A02_0train_run_1_t03,A02,0train,run_1,0,3,26.492,4.0,1000
A02_0train_run_1_t04,A02,0train,run_1,0,4,34.524,4.0,1000
A02_0train_run_1_t05,A02,0train,run_1,1,5,42.968,4.0,1000
A02_0train_run_1_t06,A02,0train,run_1,2,6,50.636,4.0,1000
A02_0train_run_1_t07,A02,0train,run_1,3,7,58.836,4.0,1000
A02_0train_run_1_t08,A02,0train,run_1,1,8,66.56,4.0,1000
A02_0train_run_1_t09,A02,0train,run_1,2,9,74.552,4.0,1000
A02_0train_run_1_t10,A02,0train,run_1,0,10,82.176,4.0,1000
A02_0train_run_1_t11,A02,0train,run_1,0,11,89.756,4.0,1000
A02_0train_run_1_t12,A02,0train,run_1,0,12,97.644,4.0,1000
A02_0train_run_1_t13,A02,0train,run_1,3,13,105.42,4.0,1000
A02_0train_run_1_t14,A02,0train,run_1,1,14,113.288,4.0,1000
A02_0train_run_1_t15,A02,0train,run_1,1,15,121.768,4.0,1000
A02_0train_run_1_t16,A02,0train,run_1,0,16,129.8,4.0,1000
A02_0train_run_1_t17,A02,0train,run_1,0,17,138.064,4.0,1000
A02_0train_run_1_t18,A02,0train,run_1,2,18,146.208,4.0,1000
A02_0train_run_1_t19,A02,0train,run_1,0,19,154.472,4.0,1000
A02_0train_run_1_t20,A02,0train,run_1,1,20,162.752,4.0,1000
A02_0train_run_1_t21,A02,0train,run_1,3,21,171.072,4.0,1000
A02_0train_run_1_t22,A02,0train,run_1,3,22,178.72,4.0,1000
A02_0train_run_1_t23,A02,0train,run_1,2,23,186.844,4.0,1000
A02_0train_run_1_t24,A02,0train,run_1,0,24,194.656,4.0,1000
A02_0train_run_1_t25,A02,0train,run_1,3,25,202.5,4.0,1000
A02_0train_run_1_t26,A02,0train,run_1,3,26,210.916,4.0,1000
A02_0train_run_1_t27,A02,0train,run_1,1,27,218.932,4.0,1000
A02_0train_run_1_t28,A02,0train,run_1,3,28,226.832,4.0,1000
A02_0train_run_1_t29,A02,0train,run_1,3,29,234.936,4.0,1000
A02_0train_run_1_t30,A02,0train,run_1,1,30,243.22,4.0,1000
A02_0train_run_1_t31,A02,0train,run_1,0,31,251.648,4.0,1000
A02_0train_run_1_t32,A02,0train,run_1,1,32,260.016,4.0,1000
A02_0train_run_1_t33,A02,0train,run_1,2,33,268.38,4.0,1000
A02_0train_run_1_t34,A02,0train,run_1,2,34,276.552,4.0,1000
A02_0train_run_1_t35,A02,0train,run_1,2,35,284.808,4.0,1000
A02_0train_run_1_t36,A02,0train,run_1,3,36,292.888,4.0,1000
A02_0train_run_1_t37,A02,0train,run_1,2,37,300.776,4.0,1000
A02_0train_run_1_t38,A02,0train,run_1,0,38,308.628,4.0,1000
A02_0train_run_1_t39,A02,0train,run_1,3,39,316.328,4.0,1000
A02_0train_run_1_t40,A02,0train,run_1,1,40,324.652,4.0,1000
A02_0train_run_1_t41,A02,0train,run_1,2,41,332.564,4.0,1000
A02_0train_run_1_t42,A02,0train,run_1,1,42,340.524,4.0,1000
A02_0train_run_1_t43,A02,0train,run_1,2,43,349.0,4.0,1000
A02_0train_run_1_t44,A02,0train,run_1,3,44,356.624,4.0,1000
A02_0train_run_1_t45,A02,0train,run_1,1,45,364.336,4.0,1000
A02_0train_run_1_t46,A02,0train,run_1,2,46,372.792,4.0,1000
A02_0train_run_1_t47,A02,0train,run_1,0,47,381.028,4.0,1000
A02_0train_run_2_t00,A02,0train,run_2,0,0,3.0,4.0,1000
A02_0train_run_2_t01,A02,0train,run_2,0,1,11.012,4.0,1000
A02_0train_run_2_t02,A02,0train,run_2,3,2,18.684,4.0,1000
A02_0train_run_2_t03,A02,0train,run_2,1,3,26.492,4.0,1000
A02_0train_run_2_t04,A02,0train,run_2,0,4,34.524,4.0,1000
A02_0train_run_2_t05,A02,0train,run_2,2,5,42.968,4.0,1000
A02_0train_run_2_t06,A02,0train,run_2,0,6,50.636,4.0,1000
A02_0train_run_2_t07,A02,0train,run_2,2,7,58.836,4.0,1000
A02_0train_run_2_t08,A02,0train,run_2,1,8,66.56,4.0,1000
A02_0train_run_2_t09,A02,0train,run_2,3,9,74.552,4.0,1000
A02_0train_run_2_t10,A02,0train,run_2,0,10,82.176,4.0,1000
A02_0train_run_2_t11,A02,0train,run_2,2,11,89.756,4.0,1000
A02_0train_run_2_t12,A02,0train,run_2,2,12,97.644,4.0,1000
A02_0train_run_2_t13,A02,0train,run_2,0,13,105.42,4.0,1000
A02_0train_run_2_t14,A02,0train,run_2,2,14,113.288,4.0,1000
A02_0train_run_2_t15,A02,0train,run_2,1,15,121.768,4.0,1000
A02_0train_run_2_t16,A02,0train,run_2,3,16,129.8,4.0,1000
A02_0train_run_2_t17,A02,0train,run_2,3,17,138.064,4.0,1000
A02_0train_run_2_t18,A02,0train,run_2,3,18,146.208,4.0,1000
A02_0train_run_2_t19,A02,0train,run_2,2,19,154.472,4.0,1000
A02_0train_run_2_t20,A02,0train,run_2,0,20,162.752,4.0,1000
A02_0train_run_2_t21,A02,0train,run_2,3,21,171.072,4.0,1000
A02_0train_run_2_t22,A02,0train,run_2,1,22,178.72,4.0,1000
A02_0train_run_2_t23,A02,0train,run_2,3,23,186.844,4.0,1000
A02_0train_run_2_t24,A02,0train,run_2,1,24,194.656,4.0,1000
A02_0train_run_2_t25,A02,0train,run_2,0,25,202.5,4.0,1000
A02_0train_run_2_t26,A02,0train,run_2,2,26,210.916,4.0,1000
A02_0train_run_2_t27,A02,0train,run_2,1,27,218.932,4.0,1000
A02_0train_run_2_t28,A02,0train,run_2,0,28,226.832,4.0,1000
A02_0train_run_2_t29,A02,0train,run_2,2,29,234.936,4.0,1000
A02_0train_run_2_t30,A02,0train,run_2,2,30,243.22,4.0,1000
A02_0train_run_2_t31,A02,0train,run_2,0,31,251.648,4.0,1000
A02_0train_run_2_t32,A02,0train,run_2,2,32,260.016,4.0,1000
A02_0train_run_2_t33,A02,0train,run_2,3,33,268.38,4.0,1000
A02_0train_run_2_t34,A02,0train,run_2,3,34,276.552,4.0,1000
A02_0train_run_2_t35,A02,0train,run_2,1,35,284.808,4.0,1000
A02_0train_run_2_t36,A02,0train,run_2,0,36,292.888,4.0,1000
A02_0train_run_2_t37,A02,0train,run_2,1,37,300.776,4.0,1000
A02_0train_run_2_t38,A02,0train,run_2,3,38,308.628,4.0,1000
A02_0train_run_2_t39,A02,0train,run_2,1,39,316.328,4.0,1000
A02_0train_run_2_t40,A02,0train,run_2,3,40,324.652,4.0,1000
A02_0train_run_2_t41,A02,0train,run_2,2,41,332.564,4.0,1000
A02_0train_run_2_t42,A02,0train,run_2,1,42,340.524,4.0,1000
A02_0train_run_2_t43,A02,0train,run_2,1,43,349.0,4.0,1000
A02_0train_run_2_t44,A02,0train,run_2,1,44,356.624,4.0,1000
A02_0train_run_2_t45,A02,0train,run_2,2,45,364.336,4.0,1000
A02_0train_run_2_t46,A02,0train,run_2,3,46,372.792,4.0,1000
A02_0train_run_2_t47,A02,0train,run_2,0,47,381.028,4.0,1000
A02_0train_run_3_t00,A02,0train,run_3,1,0,3.0,4.0,1000
A02_0train_run_3_t01,A02,0train,run_3,3,1,11.012,4.0,1000
A02_0train_run_3_t02,A02,0train,run_3,0,2,18.684,4.0,1000
A02_0train_run_3_t03,A02,0train,run_3,2,3,26.492,4.0,1000
A02_0train_run_3_t04,A02,0train,run_3,2,4,34.524,4.0,1000
A02_0train_run_3_t05,A02,0train,run_3,3,5,42.968,4.0,1000
A02_0train_run_3_t06,A02,0train,run_3,0,6,50.636,4.0,1000
A02_0train_run_3_t07,A02,0train,run_3,0,7,58.836,4.0,1000
A02_0train_run_3_t08,A02,0train,run_3,2,8,66.56,4.0,1000
A02_0train_run_3_t09,A02,0train,run_3,1,9,74.552,4.0,1000
A02_0train_run_3_t10,A02,0train,run_3,3,10,82.176,4.0,1000
A02_0train_run_3_t11,A02,0train,run_3,3,11,89.756,4.0,1000
A02_0train_run_3_t12,A02,0train,run_3,3,12,97.644,4.0,1000
